시점,행정동,성별,나이,인구수
2023-07-15,광명4동,여자,24,38
2023-07-15,광명4동,여자,25,46
2023-07-15,광명4동,여자,26,40
2023-07-15,광명4동,여자,27,43
2023-07-15,광명4동,여자,28,47
2023-07-15,광명4동,여자,29,46
2023-07-15,광명4동,여자,30,42
2023-07-15,광명4동,여자,31,56
2023-07-15,광명4동,여자,32,42
2023-07-15,광명4동,여자,33,47
2023-07-15,광명4동,여자,34,36
2023-07-15,광명4동,여자,35,33
2023-07-15,광명4동,여자,36,40
2023-07-15,광명4동,여자,37,40
2023-07-15,광명4동,여자,38,38
2023-07-15,광명4동,여자,39,56
2023-07-15,광명4동,여자,40,67
2023-07-15,광명4동,여자,41,49
2023-07-15,광명4동,여자,42,60
2023-07-15,광명4동,여자,43,49
2023-07-15,광명4동,여자,44,53
2023-07-15,광명4동,여자,45,42
2023-07-15,광명4동,여자,46,46
2023-07-15,광명4동,여자,47,47
2023-07-15,광명4동,여자,48,60
2023-07-15,광명4동,여자,49,56
2023-07-15,광명4동,여자,50,65
2023-07-15,광명4동,여자,51,72
2023-07-15,광명4동,여자,52,83
2023-07-15,광명4동,여자,53,81
2023-07-15,광명4동,여자,54,69
2023-07-15,광명4동,여자,55,73
2023-07-15,광명4동,여자,56,67
2023-07-15,광명4동,여자,57,53
2023-07-15,광명4동,여자,58,82
2023-07-15,광명4동,여자,59,56
2023-07-15,광명4동,여자,60,73
2023-07-15,광명4동,여자,61,70
2023-07-15,광명4동,여자,62,102
2023-07-15,광명4동,여자,63,91
2023-07-15,광명4동,여자,64,78
2023-07-15,광명4동,여자,65,81
2023-07-15,광명4동,여자,66,79
2023-07-15,광명4동,여자,67,83
2023-07-15,광명4동,여자,68,93
2023-07-15,광명4동,여자,69,70
2023-07-15,광명4동,여자,70,77
2023-07-15,광명4동,여자,71,55
2023-07-15,광명4동,여자,72,45
2023-07-15,광명4동,여자,73,66
2023-07-15,광명4동,여자,74,51
2023-07-15,광명4동,여자,75,51
2023-07-15,광명4동,여자,76,57
2023-07-15,광명4동,여자,77,25
2023-07-15,광명4동,여자,78,43
2023-07-15,광명4동,여자,79,31
2023-07-15,광명4동,여자,80,47
2023-07-15,광명4동,여자,81,42
2023-07-15,광명4동,여자,82,26
2023-07-15,광명4동,여자,83,26
2023-07-15,광명4동,여자,84,21
2023-07-15,광명4동,여자,85,25
2023-07-15,광명4동,여자,86,12
2023-07-15,광명4동,여자,87,15
2023-07-15,광명4동,여자,88,10
2023-07-15,광명4동,여자,89,11
2023-07-15,광명4동,여자,90,10
2023-07-15,광명4동,여자,91,6
2023-07-15,광명4동,여자,92,9
2023-07-15,광명4동,여자,93,4
2023-07-15,광명4동,여자,94,0
2023-07-15,광명4동,여자,95,2
2023-07-15,광명4동,여자,96,2
2023-07-15,광명4동,여자,97,1
2023-07-15,광명4동,여자,98,0
2023-07-15,광명4동,여자,99,0
2023-07-15,광명4동,여자,100,2
2023-07-15,광명5동,남자,0,22
2023-07-15,광명5동,남자,1,21
2023-07-15,광명5동,남자,2,32
2023-07-15,광명5동,남자,3,20
2023-07-15,광명5동,남자,4,25
2023-07-15,광명5동,남자,5,32
2023-07-15,광명5동,남자,6,36
2023-07-15,광명5동,남자,7,42
2023-07-15,광명5동,남자,8,36
2023-07-15,광명5동,남자,9,44
2023-07-15,광명5동,남자,10,46
2023-07-15,광명5동,남자,11,56
2023-07-15,광명5동,남자,12,48
2023-07-15,광명5동,남자,13,43
2023-07-15,광명5동,남자,14,53
2023-07-15,광명5동,남자,15,55
2023-07-15,광명5동,남자,16,50
2023-07-15,광명5동,남자,17,70
2023-07-15,광명5동,남자,18,65
2023-07-15,광명5동,남자,19,55
2023-07-15,광명5동,남자,20,75
2023-07-15,광명5동,남자,21,66
2023-07-15,광명5동,남자,22,90
2023-07-15,광명5동,남자,23,72
2023-07-15,광명5동,남자,24,75
2023-07-15,광명5동,남자,25,84
2023-07-15,광명5동,남자,26,72
2023-07-15,광명5동,남자,27,67
2023-07-15,광명5동,남자,28,76
2023-07-15,광명5동,남자,29,102
2023-07-15,광명5동,남자,30,83
2023-07-15,광명5동,남자,31,73
2023-07-15,광명5동,남자,32,73
2023-07-15,광명5동,남자,33,59
2023-07-15,광명5동,남자,34,77
2023-07-15,광명5동,남자,35,54
2023-07-15,광명5동,남자,36,70
2023-07-15,광명5동,남자,37,68
2023-07-15,광명5동,남자,38,80
2023-07-15,광명5동,남자,39,59
2023-07-15,광명5동,남자,40,86
2023-07-15,광명5동,남자,41,96
2023-07-15,광명5동,남자,42,111
2023-07-15,광명5동,남자,43,107
2023-07-15,광명5동,남자,44,86
2023-07-15,광명5동,남자,45,86
2023-07-15,광명5동,남자,46,86
2023-07-15,광명5동,남자,47,94
2023-07-15,광명5동,남자,48,99
2023-07-15,광명5동,남자,49,113
2023-07-15,광명5동,남자,50,111
2023-07-15,광명5동,남자,51,102
2023-07-15,광명5동,남자,52,112
2023-07-15,광명5동,남자,53,114
2023-07-15,광명5동,남자,54,112
2023-07-15,광명5동,남자,55,85
2023-07-15,광명5동,남자,56,98
2023-07-15,광명5동,남자,57,89
2023-07-15,광명5동,남자,58,100
2023-07-15,광명5동,남자,59,88
2023-07-15,광명5동,남자,60,90
2023-07-15,광명5동,남자,61,104
2023-07-15,광명5동,남자,62,125
2023-07-15,광명5동,남자,63,120
2023-07-15,광명5동,남자,64,97
2023-07-15,광명5동,남자,65,105
2023-07-15,광명5동,남자,66,90
2023-07-15,광명5동,남자,67,89
2023-07-15,광명5동,남자,68,83
2023-07-15,광명5동,남자,69,70
2023-07-15,광명5동,남자,70,58
2023-07-15,광명5동,남자,71,72
2023-07-15,광명5동,남자,72,50
2023-07-15,광명5동,남자,73,67
2023-07-15,광명5동,남자,74,52
2023-07-15,광명5동,남자,75,61
2023-07-15,광명5동,남자,76,42
2023-07-15,광명5동,남자,77,25
2023-07-15,광명5동,남자,78,37
2023-07-15,광명5동,남자,79,28
2023-07-15,광명5동,남자,80,42
2023-07-15,광명5동,남자,81,30
2023-07-15,광명5동,남자,82,23
2023-07-15,광명5동,남자,83,22
2023-07-15,광명5동,남자,84,18
2023-07-15,광명5동,남자,85,11
2023-07-15,광명5동,남자,86,9
2023-07-15,광명5동,남자,87,9
2023-07-15,광명5동,남자,88,6
2023-07-15,광명5동,남자,89,3
2023-07-15,광명5동,남자,90,2
2023-07-15,광명5동,남자,91,3
2023-07-15,광명5동,남자,92,1
2023-07-15,광명5동,남자,93,1
2023-07-15,광명5동,남자,94,3
2023-07-15,광명5동,남자,95,0
2023-07-15,광명5동,남자,96,1
2023-07-15,광명5동,남자,97,0
2023-07-15,광명5동,남자,98,0
2023-07-15,광명5동,남자,99,0
2023-07-15,광명5동,남자,100,0
2023-07-15,광명5동,여자,0,19
2023-07-15,광명5동,여자,1,19
2023-07-15,광명5동,여자,2,32
2023-07-15,광명5동,여자,3,31
2023-07-15,광명5동,여자,4,24
2023-07-15,광명5동,여자,5,28
2023-07-15,광명5동,여자,6,20
2023-07-15,광명5동,여자,7,39
2023-07-15,광명5동,여자,8,47
2023-07-15,광명5동,여자,9,45
2023-07-15,광명5동,여자,10,42
2023-07-15,광명5동,여자,11,44
2023-07-15,광명5동,여자,12,49
2023-07-15,광명5동,여자,13,40
2023-07-15,광명5동,여자,14,58
2023-07-15,광명5동,여자,15,71
2023-07-15,광명5동,여자,16,60
2023-07-15,광명5동,여자,17,46
2023-07-15,광명5동,여자,18,47
2023-07-15,광명5동,여자,19,56
2023-07-15,광명5동,여자,20,49
2023-07-15,광명5동,여자,21,59
2023-07-15,광명5동,여자,22,66
2023-07-15,광명5동,여자,23,85
2023-07-15,광명5동,여자,24,70
2023-07-15,광명5동,여자,25,63
2023-07-15,광명5동,여자,26,64
2023-07-15,광명5동,여자,27,61
2023-07-15,광명5동,여자,28,67
2023-07-15,광명5동,여자,29,77
2023-07-15,광명5동,여자,30,65
2023-07-15,광명5동,여자,31,53
2023-07-15,광명5동,여자,32,88
2023-07-15,광명5동,여자,33,56
2023-07-15,광명5동,여자,34,61
2023-07-15,광명5동,여자,35,68
2023-07-15,광명5동,여자,36,63
2023-07-15,광명5동,여자,37,83
2023-07-15,광명5동,여자,38,65
2023-07-15,광명5동,여자,39,65
2023-07-15,광명5동,여자,40,85
2023-07-15,광명5동,여자,41,96
2023-07-15,광명5동,여자,42,95
2023-07-15,광명5동,여자,43,81
2023-07-15,광명5동,여자,44,92
2023-07-15,광명5동,여자,45,96
2023-07-15,광명5동,여자,46,84
2023-07-15,광명5동,여자,47,108
2023-07-15,광명5동,여자,48,114
2023-07-15,광명5동,여자,49,127
2023-07-15,광명5동,여자,50,104
2023-07-15,광명5동,여자,51,123
2023-07-15,광명5동,여자,52,103
2023-07-15,광명5동,여자,53,113
2023-07-15,광명5동,여자,54,95
2023-07-15,광명5동,여자,55,107
2023-07-15,광명5동,여자,56,101
2023-07-15,광명5동,여자,57,88
2023-07-15,광명5동,여자,58,125
2023-07-15,광명5동,여자,59,107
2023-07-15,광명5동,여자,60,120
2023-07-15,광명5동,여자,61,120
2023-07-15,광명5동,여자,62,138
2023-07-15,광명5동,여자,63,133
2023-07-15,광명5동,여자,64,123
2023-07-15,광명5동,여자,65,112
2023-07-15,광명5동,여자,66,99
2023-07-15,광명5동,여자,67,96
2023-07-15,광명5동,여자,68,104
2023-07-15,광명5동,여자,69,81
2023-07-15,광명5동,여자,70,76
2023-07-15,광명5동,여자,71,71
2023-07-15,광명5동,여자,72,65
2023-07-15,광명5동,여자,73,68
2023-07-15,광명5동,여자,74,70
2023-07-15,광명5동,여자,75,61
2023-07-15,광명5동,여자,76,62
2023-07-15,광명5동,여자,77,28
2023-07-15,광명5동,여자,78,54
2023-07-15,광명5동,여자,79,40
2023-07-15,광명5동,여자,80,40
2023-07-15,광명5동,여자,81,62
2023-07-15,광명5동,여자,82,38
2023-07-15,광명5동,여자,83,34
2023-07-15,광명5동,여자,84,31
2023-07-15,광명5동,여자,85,19
2023-07-15,광명5동,여자,86,22
2023-07-15,광명5동,여자,87,17
2023-07-15,광명5동,여자,88,18
2023-07-15,광명5동,여자,89,15
2023-07-15,광명5동,여자,90,18
2023-07-15,광명5동,여자,91,7
2023-07-15,광명5동,여자,92,10
2023-07-15,광명5동,여자,93,5
2023-07-15,광명5동,여자,94,7
2023-07-15,광명5동,여자,95,0
2023-07-15,광명5동,여자,96,1
2023-07-15,광명5동,여자,97,1
2023-07-15,광명5동,여자,98,0
2023-07-15,광명5동,여자,99,0
2023-07-15,광명5동,여자,100,1
2023-07-15,광명6동,남자,0,30
2023-07-15,광명6동,남자,1,58
2023-07-15,광명6동,남자,2,48
2023-07-15,광명6동,남자,3,58
2023-07-15,광명6동,남자,4,48
2023-07-15,광명6동,남자,5,59
2023-07-15,광명6동,남자,6,73
2023-07-15,광명6동,남자,7,67
2023-07-15,광명6동,남자,8,76
2023-07-15,광명6동,남자,9,53
2023-07-15,광명6동,남자,10,71
2023-07-15,광명6동,남자,11,65
2023-07-15,광명6동,남자,12,83
2023-07-15,광명6동,남자,13,64
2023-07-15,광명6동,남자,14,75
2023-07-15,광명6동,남자,15,82
2023-07-15,광명6동,남자,16,63
2023-07-15,광명6동,남자,17,81
2023-07-15,광명6동,남자,18,79
2023-07-15,광명6동,남자,19,74
2023-07-15,광명6동,남자,20,64
2023-07-15,광명6동,남자,21,73
2023-07-15,광명6동,남자,22,77
2023-07-15,광명6동,남자,23,81
2023-07-15,광명6동,남자,24,75
2023-07-15,광명6동,남자,25,66
2023-07-15,광명6동,남자,26,89
2023-07-15,광명6동,남자,27,76
2023-07-15,광명6동,남자,28,58
2023-07-15,광명6동,남자,29,88
2023-07-15,광명6동,남자,30,91
2023-07-15,광명6동,남자,31,93
2023-07-15,광명6동,남자,32,100
2023-07-15,광명6동,남자,33,91
2023-07-15,광명6동,남자,34,93
2023-07-15,광명6동,남자,35,116
2023-07-15,광명6동,남자,36,81
2023-07-15,광명6동,남자,37,88
2023-07-15,광명6동,남자,38,85
2023-07-15,광명6동,남자,39,116
2023-07-15,광명6동,남자,40,132
2023-07-15,광명6동,남자,41,128
2023-07-15,광명6동,남자,42,114
2023-07-15,광명6동,남자,43,145
2023-07-15,광명6동,남자,44,109
2023-07-15,광명6동,남자,45,117
2023-07-15,광명6동,남자,46,109
2023-07-15,광명6동,남자,47,118
2023-07-15,광명6동,남자,48,110
2023-07-15,광명6동,남자,49,122
2023-07-15,광명6동,남자,50,102
2023-07-15,광명6동,남자,51,130
2023-07-15,광명6동,남자,52,109
2023-07-15,광명6동,남자,53,119
2023-07-15,광명6동,남자,54,116
2023-07-15,광명6동,남자,55,108
2023-07-15,광명6동,남자,56,86
2023-07-15,광명6동,남자,57,104
2023-07-15,광명6동,남자,58,118
2023-07-15,광명6동,남자,59,110
2023-07-15,광명6동,남자,60,106
2023-07-15,광명6동,남자,61,95
2023-07-15,광명6동,남자,62,131
2023-07-15,광명6동,남자,63,104
2023-07-15,광명6동,남자,64,90
2023-07-15,광명6동,남자,65,98
2023-07-15,광명6동,남자,66,83
2023-07-15,광명6동,남자,67,77
2023-07-15,광명6동,남자,68,87
2023-07-15,광명6동,남자,69,68
2023-07-15,광명6동,남자,70,72
2023-07-15,광명6동,남자,71,53
2023-07-15,광명6동,남자,72,44
2023-07-15,광명6동,남자,73,56
2023-07-15,광명6동,남자,74,47
2023-07-15,광명6동,남자,75,44
2023-07-15,광명6동,남자,76,48
2023-07-15,광명6동,남자,77,24
2023-07-15,광명6동,남자,78,39
2023-07-15,광명6동,남자,79,30
2023-07-15,광명6동,남자,80,29
2023-07-15,광명6동,남자,81,24
2023-07-15,광명6동,남자,82,27
2023-07-15,광명6동,남자,83,21
2023-07-15,광명6동,남자,84,18
2023-07-15,광명6동,남자,85,8
2023-07-15,광명6동,남자,86,11
2023-07-15,광명6동,남자,87,7
2023-07-15,광명6동,남자,88,7
2023-07-15,광명6동,남자,89,4
2023-07-15,광명6동,남자,90,1
2023-07-15,광명6동,남자,91,3
2023-07-15,광명6동,남자,92,1
2023-07-15,광명6동,남자,93,2
2023-07-15,광명6동,남자,94,0
2023-07-15,광명6동,남자,95,1
2023-07-15,광명6동,남자,96,0
2023-07-15,광명6동,남자,97,0
2023-07-15,광명6동,남자,98,0
2023-07-15,광명6동,남자,99,0
2023-07-15,광명6동,남자,100,0
2023-07-15,광명6동,여자,0,50
2023-07-15,광명6동,여자,1,41
2023-07-15,광명6동,여자,2,50
2023-07-15,광명6동,여자,3,51
2023-07-15,광명6동,여자,4,46
2023-07-15,광명6동,여자,5,56
2023-07-15,광명6동,여자,6,58
2023-07-15,광명6동,여자,7,73
2023-07-15,광명6동,여자,8,58
2023-07-15,광명6동,여자,9,80
2023-07-15,광명6동,여자,10,62
2023-07-15,광명6동,여자,11,90
2023-07-15,광명6동,여자,12,71
2023-07-15,광명6동,여자,13,67
2023-07-15,광명6동,여자,14,64
2023-07-15,광명6동,여자,15,68
2023-07-15,광명6동,여자,16,68
2023-07-15,광명6동,여자,17,71
2023-07-15,광명6동,여자,18,57
2023-07-15,광명6동,여자,19,64
2023-07-15,광명6동,여자,20,56
2023-07-15,광명6동,여자,21,59
2023-07-15,광명6동,여자,22,83
2023-07-15,광명6동,여자,23,76
2023-07-15,광명6동,여자,24,67
2023-07-15,광명6동,여자,25,64
2023-07-15,광명6동,여자,26,79
2023-07-15,광명6동,여자,27,69
2023-07-15,광명6동,여자,28,92
2023-07-15,광명6동,여자,29,75
2023-07-15,광명6동,여자,30,73
2023-07-15,광명6동,여자,31,85
2023-07-15,광명6동,여자,32,88
2023-07-15,광명6동,여자,33,79
2023-07-15,광명6동,여자,34,94
2023-07-15,광명6동,여자,35,83
2023-07-15,광명6동,여자,36,96
2023-07-15,광명6동,여자,37,90
2023-07-15,광명6동,여자,38,104
2023-07-15,광명6동,여자,39,111
2023-07-15,광명6동,여자,40,127
2023-07-15,광명6동,여자,41,150
2023-07-15,광명6동,여자,42,125
2023-07-15,광명6동,여자,43,121
2023-07-15,광명6동,여자,44,104
2023-07-15,광명6동,여자,45,125
2023-07-15,광명6동,여자,46,111
2023-07-15,광명6동,여자,47,96
2023-07-15,광명6동,여자,48,115
2023-07-15,광명6동,여자,49,126
2023-07-15,광명6동,여자,50,112
2023-07-15,광명6동,여자,51,134
2023-07-15,광명6동,여자,52,121
2023-07-15,광명6동,여자,53,113
2023-07-15,광명6동,여자,54,118
2023-07-15,광명6동,여자,55,111
2023-07-15,광명6동,여자,56,117
2023-07-15,광명6동,여자,57,96
2023-07-15,광명6동,여자,58,96
2023-07-15,광명6동,여자,59,104
2023-07-15,광명6동,여자,60,114
2023-07-15,광명6동,여자,61,107
2023-07-15,광명6동,여자,62,133
2023-07-15,광명6동,여자,63,126
2023-07-15,광명6동,여자,64,118
2023-07-15,광명6동,여자,65,99
2023-07-15,광명6동,여자,66,89
2023-07-15,광명6동,여자,67,87
2023-07-15,광명6동,여자,68,82
2023-07-15,광명6동,여자,69,79
2023-07-15,광명6동,여자,70,60
2023-07-15,광명6동,여자,71,75
2023-07-15,광명6동,여자,72,55
2023-07-15,광명6동,여자,73,56
2023-07-15,광명6동,여자,74,55
2023-07-15,광명6동,여자,75,55
2023-07-15,광명6동,여자,76,48
2023-07-15,광명6동,여자,77,42
2023-07-15,광명6동,여자,78,40
2023-07-15,광명6동,여자,79,33
2023-07-15,광명6동,여자,80,42
2023-07-15,광명6동,여자,81,37
2023-07-15,광명6동,여자,82,28
2023-07-15,광명6동,여자,83,25
2023-07-15,광명6동,여자,84,24
2023-07-15,광명6동,여자,85,17
2023-07-15,광명6동,여자,86,12
2023-07-15,광명6동,여자,87,21
2023-07-15,광명6동,여자,88,11
2023-07-15,광명6동,여자,89,14
2023-07-15,광명6동,여자,90,12
2023-07-15,광명6동,여자,91,9
2023-07-15,광명6동,여자,92,4
2023-07-15,광명6동,여자,93,5
2023-07-15,광명6동,여자,94,2
2023-07-15,광명6동,여자,95,2
2023-07-15,광명6동,여자,96,1
2023-07-15,광명6동,여자,97,0
2023-07-15,광명6동,여자,98,0
2023-07-15,광명6동,여자,99,0
2023-07-15,광명6동,여자,100,1
2023-07-15,광명7동,남자,0,63
2023-07-15,광명7동,남자,1,72
2023-07-15,광명7동,남자,2,57
2023-07-15,광명7동,남자,3,55
2023-07-15,광명7동,남자,4,59
2023-07-15,광명7동,남자,5,63
2023-07-15,광명7동,남자,6,81
2023-07-15,광명7동,남자,7,83
2023-07-15,광명7동,남자,8,80
2023-07-15,광명7동,남자,9,61
2023-07-15,광명7동,남자,10,80
2023-07-15,광명7동,남자,11,82
2023-07-15,광명7동,남자,12,67
2023-07-15,광명7동,남자,13,63
2023-07-15,광명7동,남자,14,70
2023-07-15,광명7동,남자,15,72
2023-07-15,광명7동,남자,16,105
2023-07-15,광명7동,남자,17,82
2023-07-15,광명7동,남자,18,88
2023-07-15,광명7동,남자,19,86
2023-07-15,광명7동,남자,20,89
2023-07-15,광명7동,남자,21,107
2023-07-15,광명7동,남자,22,121
2023-07-15,광명7동,남자,23,132
2023-07-15,광명7동,남자,24,113
2023-07-15,광명7동,남자,25,135
2023-07-15,광명7동,남자,26,125
2023-07-15,광명7동,남자,27,138
2023-07-15,광명7동,남자,28,132
2023-07-15,광명7동,남자,29,140
2023-07-15,광명7동,남자,30,154
2023-07-15,광명7동,남자,31,145
2023-07-15,광명7동,남자,32,136
2023-07-15,광명7동,남자,33,126
2023-07-15,광명7동,남자,34,134
2023-07-15,광명7동,남자,35,137
2023-07-15,광명7동,남자,36,150
2023-07-15,광명7동,남자,37,153
2023-07-15,광명7동,남자,38,156
2023-07-15,광명7동,남자,39,164
2023-07-15,광명7동,남자,40,156
2023-07-15,광명7동,남자,41,179
2023-07-15,광명7동,남자,42,188
2023-07-15,광명7동,남자,43,157
2023-07-15,광명7동,남자,44,145
2023-07-15,광명7동,남자,45,126
2023-07-15,광명7동,남자,46,141
2023-07-15,광명7동,남자,47,141
2023-07-15,광명7동,남자,48,145
2023-07-15,광명7동,남자,49,151
2023-07-15,광명7동,남자,50,172
2023-07-15,광명7동,남자,51,151
2023-07-15,광명7동,남자,52,155
2023-07-15,광명7동,남자,53,143
2023-07-15,광명7동,남자,54,181
2023-07-15,광명7동,남자,55,160
2023-07-15,광명7동,남자,56,163
2023-07-15,광명7동,남자,57,144
2023-07-15,광명7동,남자,58,167
2023-07-15,광명7동,남자,59,117
2023-07-15,광명7동,남자,60,150
2023-07-15,광명7동,남자,61,163
2023-07-15,광명7동,남자,62,166
2023-07-15,광명7동,남자,63,160
2023-07-15,광명7동,남자,64,184
2023-07-15,광명7동,남자,65,141
2023-07-15,광명7동,남자,66,114
2023-07-15,광명7동,남자,67,137
2023-07-15,광명7동,남자,68,151
2023-07-15,광명7동,남자,69,106
2023-07-15,광명7동,남자,70,87
2023-07-15,광명7동,남자,71,106
2023-07-15,광명7동,남자,72,68
2023-07-15,광명7동,남자,73,77
2023-07-15,광명7동,남자,74,81
2023-07-15,광명7동,남자,75,68
2023-07-15,광명7동,남자,76,75
2023-07-15,광명7동,남자,77,40
2023-07-15,광명7동,남자,78,51
2023-07-15,광명7동,남자,79,35
2023-07-15,광명7동,남자,80,52
2023-07-15,광명7동,남자,81,31
2023-07-15,광명7동,남자,82,26
